CODIGO,TRABALHO,COLECAO,ARTE/HOT,SERVICO_GERAL,SERVICO_ESPECIFICO,DATA,QUANTIDADE,PRECO_TOTAL,PRECO_UNIT
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,01/08/2024,104,208,2
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,01/08/2024,920,450,0.49
,COLEÇÃO 2024,COLEÇÃO 2024,CALENDÁRIO,LAMINAÇÃO,LAM.SUPER FOSCA FR,01/08/2024,295,450,1.53
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,01/08/2024,310,450,1.45
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,01/08/2024,214,428,2
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,01/08/2024,700,450,0.64
4607,PASTEL BLOCK,FRESCOR 2023,LISTRAS,HOT,HOT STAMPING,01/08/2024,640,670,1.05
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,18/01/2024,100,200,2
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,18/01/2024,136,272,2
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,18/01/2024,44,70.40,1.60
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,18/01/2024,170,340,2
,PERSONALIZADO,2024,PERSONALIZADO,VERNIZ,VERNIZ LOCALIZADO,18/01/2024,170,205,1.21
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,18/01/2024,1,185,185
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,18/01/2024,900,260,0.29
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,18/01/2024,1,185,185
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,18/01/2024,900,750,0.83
,FRESCOR 2024,FRESCOR 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,02/05/2024,8750,5416.25,0.62
,FRESCOR 2024,FRESCOR 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,02/05/2024,1000,471,0.47
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/05/2024,75,165,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/05/2024,70,154,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/05/2024,140,308,2.20
,BOSSA NOVA,2024,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/05/2024,50,110,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,02/05/2024,850,526.15,0.62
4546,PASTEL BLOCK,FRESCOR 2023,LISTRAS,HOT,HOT STAMPING,02/05/2024,760,740,0.97
5420/5444,TRAMA,FRESCOR 2024,XADREZ,HOT,HOT STAMPING,02/08/2024,1900,1406,0.74
5420/5444,TRAMA,FRESCOR 2024,XADREZ,HOT,HOT STAMPING,02/08/2024,440,740,1.68
5437/5482,TRAMA,FRESCOR 2024,PONTOS,HOT,HOT STAMPING,02/08/2024,2900,2146,0.74
5468/5390,TRAMA,FRESCOR 2024,XADREZ,HOT,HOT STAMPING,02/08/2024,2400,1776,0.74
5550/5536,BOSSA NOVA,FRESCOR 2024,CADÊNCIA,HOT,HOT STAMPING,02/08/2024,2400,1776,0.74
5512,BOSSA NOVA,FRESCOR 2024,CADÊNCIA,HOT,HOT STAMPING,02/08/2024,840,740,0.88
5505/5499,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,02/08/2024,2600,1924,0.74
5574,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,02/08/2024,1250,925,0.74
5567,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,02/08/2024,1200,888,0.74
5529/5543,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,02/08/2024,2900,2146,0.74
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,02/08/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,02/08/2024,1,200,200
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,02/08/2024,1000,350,0.35
548,MELISSA,COLEÇÃO 2023,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,02/08/2024,1100,242,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,02/08/2024,1,200,200
548,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,02/08/2024,1100,814,0.74
4034,MELISSA,COLEÇÃO 2024,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,02/08/2024,900,220,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,02/08/2024,1,200,200
4034,MELISSA,COLEÇÃO 2024,COLMEIA,HOT,HOT STAMPING,02/08/2024,900,740,0.82
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,02/08/2024,900,220,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,02/08/2024,1,200,200
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,02/08/2024,900,740,0.82
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,02/08/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,02/08/2024,1,200,200
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,02/08/2024,1000,740,0.74
2290,PASTEL BLOCK,FRESCOR 2023,SPORT,HOT,HOT STAMPING,02/08/2024,1100,814,0.74
,ASTRAL,COLEÇÃO 2024,SIGNOS,HOT,HOT STAMPING,02/08/2024,4300,3182,0.74
,CADERNO ORGANIZADOR,AVULSO,FORRO,LAMINAÇÃO,LAM. FOSCA FR,02/08/2024,1070,360,0.34
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,02/08/2024,14,28,2
,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,02/08/2024,2140,1076.42,0.50
,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,02/08/2024,1000,619,0.62
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,02/08/2024,365,450,1.23
5475,TRAMA,FRESCOR 2024,TEIA,HOT,HOT STAMPING,28/02/2024,1200,1776,1.48
5383/5406,TRAMA,FRESCOR 2024,TEIA,HOT,HOT STAMPING,28/02/2024,2300,3404,1.48
5413/5451,TRAMA,FRESCOR 2024,TEIA,HOT,HOT STAMPING,28/02/2024,2300,3404,1.48
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,28/02/2024,425,360,0.85
,NOTAS MIX,AVULSO,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,28/02/2024,245,360,1.47
,CADERNO ORGANIZADOR,AVULSO,FORRO,LAMINAÇÃO,LAM. FOSCA FR,28/02/2024,7340,4433.36,0.60
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,03/06/2024,50,100,2
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. HIGH TECH,03/06/2024,625,450,0.72
,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,14/03/2024,2100,1064.70,0.51
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,14/03/2024,115,253,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,14/03/2024,330,450,1.36
,MELISSA,COLEÇÃO 2023,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,14/03/2024,1570,971.83,0.62
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,14/03/2024,2740,1378.22,0.50
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/03/2024,120,264,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/03/2024,428,450,1.05
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/03/2024,225,450,2
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/03/2024,30,66,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/03/2024,955,450,0.47
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/03/2024,217,450,2.07
,CAIXA PRESENTE,AVULSO,ECOMMERCE/LOJA,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/03/2024,130,286,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,25/03/2024,16,28,1.75
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,25/03/2024,390,360,0.92
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,25/03/2024,1160,360,0.31
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,25/03/2024,370,360,0.97
4034,MELISSA,COLEÇÃO 2024,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,190,220,1.16
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
4034,MELISSA,COLEÇÃO 2024,COLMEIA,HOT,HOT STAMPING,25/03/2024,190,740,3.89
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
609,MELISSA,COLEÇÃO 2023,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,25/03/2024,1000,350,0.35
1873,MELISSA,COLEÇÃO 2023,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
1873,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,25/03/2024,1000,740,0.74
548,MELISSA,COLEÇÃO 2023,COLMEIA,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
548,MELISSA,COLEÇÃO 2023,COLMEIA,HOT,HOT STAMPING,25/03/2024,1000,740,0.74
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,1170,257.40,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
3976,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,25/03/2024,1170,877.50,0.75
4119,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
4119,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,25/03/2024,1000,750,0.75
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
3983,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,25/03/2024,1000,740,0.74
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,VERNIZ,VERNIZ LOCALIZADO,25/03/2024,1000,220,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/03/2024,1,200,200
4003,MELISSA,COLEÇÃO 2024,FAVO DE ABELHAS,HOT,HOT STAMPING,25/03/2024,1000,740,0.74
4379,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,25/03/2024,500,1500,3
2924,ASTRAL,COLEÇÃO 2024,CARTAS DO ZODÍACO,HOT,HOT STAMPING,25/03/2024,510,740,1.45
2764,ASTRAL,COLEÇÃO 2024,ESPAÇO TEMPO,HOT,HOT STAMPING,25/03/2024,1000,1500,1.50
,BOSSA NOVA,FRESCOR 2024,CADÊNCIA,HOT,HOT STAMPING,25/03/2024,600,740,1.23
5574,BOSSA NOVA,FRESCOR 2024,BOÊMIA,HOT,HOT STAMPING,25/03/2024,630,740,1.17
5734,BEBE,ALBUM DO BEBÊ,ALBUM DO BEBÊ,HOT,HOT STAMPING,26/03/2024,1100,1650,1.50
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,26/03/2024,250,450,1.80
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,26/03/2024,395,450,1.14
,BEBE,ALBUM DO BEBÊ,LUVA,LAMINAÇÃO,LAM. FOSCA FR,26/03/2024,1520,940.88,0.62
5734,BEBE,ALBUM DO BEBÊ,LUVA,HOT,HOT STAMPING,26/03/2024,1200,1800,1.50
,MELISSA,COLEÇÃO 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,26/03/2024,1100,360,0.33
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,05/07/2024,40,88,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,05/07/2024,490,450,0.92
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,05/07/2024,160,352,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,05/07/2024,108,237.60,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,05/07/2024,80,176,2.20
,FABULA,2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,20/05/2024,60,105,1.75
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,20/05/2024,421,450,1.07
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,20/05/2024,590,360,0.61
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,20/05/2024,10,22,2.20
,COLEÇÃO 2025,COLEÇÃO 2025,POLEN+ASTRAL+KEMELY,LAMINAÇÃO,LAM.SUPER FOSCA FR,20/05/2024,920,450,0.49
,COLEÇÃO 2025,COLEÇÃO 2025,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,304,450,1.48
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,540,450,0.83
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,330,450,1.36
,COLEÇÃO 2025,AVULSO,CATALOGO,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,830,450,0.54
,COLEÇÃO 2025,COLEÇÃO 2025,MELISSA,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,746,450,0.60
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,630,450,0.71
,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,240,450,1.88
,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,315,450,1.43
,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,35,77,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,120,264,2.20
,COLEÇÃO 2025,COLEÇÃO 2025,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,59,129.80,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,59,129.80,2.20
,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,175,385,2.20
,COLEÇÃO 2025,COLEÇÃO 2025,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,35,77,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,29/05/2024,114,250.80,2.20
,COLEÇÃO 2025,AVULSO,BOSSA NOVA/MOSTRUÁRIO,LAMINAÇÃO,LAM.SUPER FOSCA FR,06/06/2024,552,450,0.82
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,06/06/2024,59,129.80,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,06/06/2024,219,450,2.05
,MELISSA,2024,PROTÓTIPOS,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,06/06/2024,33,6600,200
,COLEÇÃO 2025,COLEÇÃO 2025,CAPAS,LAMINAÇÃO,LAM.SUPER FOSCA FR,06/11/2024,900,450,0.50
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,06/11/2024,320,450,1.41
,MELISSA,2024,PROTÓTIPOS,LAMINAÇÃO,LAM.SUPER FOSCA FR,06/11/2024,35,77,2.20
,MELISSA,2024,PROTÓTIPOS,VERNIZ,VERNIZ LOCALIZADO,06/11/2024,35,220,6.29
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,06/11/2024,1,200,200
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,06/11/2024,427,450,1.05
7165,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,19/06/2024,1300,1950,1.50
5826,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,19/06/2024,1200,1800,1.50
6991,ASTRAL,COLEÇÃO 2025,MARÉ,HOT,HOT STAMPING,19/06/2024,1240,1860,1.50
6182,MELISSA,COLEÇÃO 2025,CAMINHO DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,19/06/2024,1500,330,0.22
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,19/06/2024,1,200,200
,COLEÇÃO 2024,COLEÇÃO 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,19/06/2024,4120,2051.76,0.50
,POLEN,COLEÇÃO 2024,,LAMINAÇÃO,LAM. FOSCA FR,19/06/2024,1680,836.64,0.50
,COLEÇÃO 2024,COLEÇÃO 2024,CAPAS,LAMINAÇÃO,LAM. FOSCA FR,19/06/2024,7020,4345.38,0.62
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,19/06/2024,260,450,1.73
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,19/06/2024,235,450,1.91
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,19/06/2024,40,88,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/06/2024,129,283.80,2.20
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,25/06/2024,12,26.40,2.20
,COLEÇÃO 2024,COLEÇÃO 2024,A/B,LAMINAÇÃO,LAM. FOSCA FR,25/06/2024,37120,22977.28,0.62
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,25/06/2024,860,423.12,0.49
,COLEÇÃO 2024,COLEÇÃO 2024,B9/B0/C2,LAMINAÇÃO,LAM. FOSCA FR,25/06/2024,5550,3435.45,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,B8/C1,LAMINAÇÃO,LAM. FOSCA FR,25/06/2024,3890,1972.23,0.51
,COLEÇÃO 2024,COLEÇÃO 2024,C5,LAMINAÇÃO,LAM. FOSCA FR,25/06/2024,1320,817.08,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,C5,VERNIZ,VERNIZ LOCALIZADO,25/06/2024,1320,330,0.25
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/06/2024,1,230,230
,COLEÇÃO 2024,COLEÇÃO 2024,C3,LAMINAÇÃO,LAM. FOSCA FR,25/06/2024,2300,1423.70,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,C3,VERNIZ,VERNIZ LOCALIZADO,25/06/2024,2300,575,0.25
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/06/2024,1,230,230
,COLEÇÃO 2024,COLEÇÃO 2024,C4,LAMINAÇÃO,LAM. FOSCA FR,25/06/2024,3400,2104.60,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,C4,VERNIZ,VERNIZ LOCALIZADO,25/06/2024,3400,850,0.25
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/06/2024,1,230,230
5963,MELISSA,COLEÇÃO 2025,,VERNIZ,VERNIZ LOCALIZADO,25/06/2024,1260,302.40,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,25/06/2024,1,220,220
6380,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,25/06/2024,1240,1860,1.50
5963,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,25/06/2024,1250,1875,1.50
6373,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,25/06/2024,1300,1950,1.50
7097,MELISSA,COLEÇÃO 2025,CASINHA DAS ABELHAS,HOT,HOT STAMPING,25/06/2024,1250,350,0.28
6182,MELISSA,COLEÇÃO 2025,CAMINHO DAS ABELHAS,HOT,HOT STAMPING,25/06/2024,480,350,0.73
7448,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,25/06/2024,1200,1800,1.50
6274,BOSSA NOVA,COLEÇÃO 2025,PONTOS,HOT,HOT STAMPING,25/06/2024,1150,851,0.74
,MELISSA,COLEÇÃO 2025,,HOT,HOT STAMPING,25/06/2024,1240,917.60,0.74
6755,ASTRAL,COLEÇÃO 2025,ECLIPSE,HOT,HOT STAMPING,25/06/2024,1240,1860,1.50
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,07/04/2024,2160,753.84,0.35
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,07/04/2024,550,450,0.82
,COLEÇÃO 2024,COLEÇÃO 2024,D3/D4/D6,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,4900,3033.10,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,D8,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1360,841.84,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,3150,1291.50,0.41
,PERSONALIZADO,2024,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,07/04/2024,20,44,2.20
,COLEÇÃO 2024,COLEÇÃO 2024,D7/E1/E2/E3,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,4600,2332.20,0.51
,COLEÇÃO 2024,COLEÇÃO 2024,D9,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1570,971.83,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,E4,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1300,659.10,0.51
,COLEÇÃO 2024,COLEÇÃO 2024,E4,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,1300,312,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,220,220
,COLEÇÃO 2024,COLEÇÃO 2024,D2,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1500,928.50,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,D2,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,1500,375,0.25
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,230,230
,COLEÇÃO 2024,COLEÇÃO 2024,,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1500,760.50,0.51
,COLEÇÃO 2024,COLEÇÃO 2024,,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,1500,360,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,220,220
,COLEÇÃO 2024,COLEÇÃO 2024,C8,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1700,1052.30,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,C8,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,1700,425,0.25
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,230,230
,COLEÇÃO 2024,COLEÇÃO 2024,C0,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1700,1052.30,0.62
,COLEÇÃO 2024,COLEÇÃO 2024,C0,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,1700,425,0.25
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,230,230
,COLEÇÃO 2024,COLEÇÃO 2024,C7,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,2000,1014,0.51
,COLEÇÃO 2024,COLEÇÃO 2024,C7,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,2000,480,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,220,220
,COLEÇÃO 2024,COLEÇÃO 2024,C6,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,2000,1014,0.51
,COLEÇÃO 2024,COLEÇÃO 2024,C6,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,2000,480,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,220,220
,COLEÇÃO 2024,COLEÇÃO 2024,D5,LAMINAÇÃO,LAM. FOSCA FR,07/04/2024,1500,760.50,0.51
,COLEÇÃO 2024,COLEÇÃO 2024,D5,VERNIZ,VERNIZ LOCALIZADO,07/04/2024,1500,360,0.24
,,,,PRÉ-PRODUÇÃO,GRAVAÇÃO DE TELA,07/04/2024,1,220,220
